timestamp,guild_id,thread_id,user_id,feedback_score
2024-05-02T14:20:34.889569-06:00,7.47511E+17,1.23568E+18,1.03778E+18,5
2024-05-02T14:23:53.845153-06:00,1.00881E+18,1.23568E+18,7.98233E+17,NaN
2024-05-02T14:35:31.932518-06:00,1.2353E+18,1.23568E+18,9.11012E+17,NaN
2024-05-02T15:00:02.216233-06:00,7.47511E+17,1.23568E+18,5.93865E+17,NaN
2024-05-02T15:41:43.923988-06:00,1.2353E+18,1.2357E+18,9.31006E+17,NaN
2024-05-02T15:48:17.085972-06:00,7.47511E+17,1.23569E+18,5.93865E+17,NaN
2024-05-02T16:23:41.650653-06:00,7.47511E+17,1.23571E+18,8.98301E+17,4
2024-05-02T16:51:07.133547-06:00,7.47511E+17,1.23571E+18,6.51541E+17,NaN
2024-05-02T17:12:42.318046-06:00,7.47511E+17,1.23572E+18,1.01928E+18,NaN
2024-05-02T17:12:50.777256-06:00,7.47511E+17,1.23572E+18,1.11201E+18,5
2024-05-02T17:14:05.134184-06:00,7.47511E+17,1.23572E+18,6.51541E+17,NaN
2024-05-02T17:18:07.183716-06:00,7.47511E+17,1.23572E+18,8.98301E+17,NaN
2024-05-02T17:32:52.661200-06:00,7.47511E+17,1.23572E+18,5.93865E+17,NaN
2024-05-02T17:34:18.572575-06:00,7.47511E+17,1.23571E+18,1.14865E+18,NaN
2024-05-02T17:34:37.520200-06:00,7.47511E+17,1.23572E+18,1.14866E+18,NaN
2024-05-02T17:37:43.516359-06:00,1.2353E+18,1.23573E+18,1.23455E+18,4
2024-05-02T18:00:25.426329-06:00,7.47511E+17,1.23573E+18,5.93865E+17,NaN
2024-05-02T18:03:33.356684-06:00,1.2353E+18,1.23573E+18,4.2649E+17,NaN
2024-05-02T18:03:36.174873-06:00,7.47511E+17,1.23573E+18,8.98301E+17,NaN
2024-05-02T18:08:59.915085-06:00,7.47511E+17,1.23573E+18,1.14873E+18,NaN
2024-05-02T18:16:47.875953-06:00,7.47511E+17,1.23573E+18,1.14866E+18,NaN
2024-05-02T18:22:37.432971-06:00,1.2353E+18,1.23574E+18,1.23455E+18,NaN
2024-05-02T18:54:39.530389-06:00,7.47511E+17,1.23574E+18,1.82469E+17,NaN
2024-05-02T19:02:57.754166-06:00,7.47511E+17,1.23574E+18,4.39102E+17,NaN
2024-05-02T19:14:08.302915-06:00,7.47511E+17,1.23576E+18,4.39102E+17,5
2024-05-02T19:17:59.050489-06:00,7.47511E+17,1.23575E+18,8.98301E+17,NaN
2024-05-02T19:32:26.443393-06:00,1.2353E+18,1.23575E+18,2.96398E+17,NaN
2024-05-02T19:36:27.467186-06:00,7.47511E+17,1.23575E+18,5.93865E+17,5
2024-05-02T19:57:55.039849-06:00,7.47511E+17,1.23576E+18,4.39102E+17,NaN
2024-05-02T20:01:07.441596-06:00,7.47511E+17,1.23577E+18,5.93865E+17,5
2024-05-02T20:53:12.018763-06:00,7.47511E+17,1.23578E+18,6.51541E+17,NaN
2024-05-02T20:57:04.635414-06:00,1.2353E+18,1.23578E+18,7.03406E+17,5
2024-05-02T20:57:59.631601-06:00,1.2353E+18,1.23578E+18,5.78432E+17,5
2024-05-02T21:08:08.596742-06:00,7.47511E+17,1.23577E+18,5.93865E+17,NaN
2024-05-02T21:16:57.260044-06:00,7.47511E+17,1.23579E+18,6.51541E+17,5
2024-05-02T21:19:17.402144-06:00,7.47511E+17,1.23577E+18,1.14865E+18,NaN
2024-05-02T21:23:16.545688-06:00,7.47511E+17,1.23578E+18,4.39102E+17,NaN
2024-05-02T21:23:36.733001-06:00,7.47511E+17,1.23578E+18,6.51541E+17,NaN
2024-05-02T21:25:11.499865-06:00,7.47511E+17,1.23579E+18,1.01928E+18,5
2024-05-02T21:29:26.848293-06:00,1.2353E+18,1.23578E+18,1.14873E+18,NaN
2024-05-02T21:47:45.574985-06:00,7.47511E+17,1.23579E+18,4.39102E+17,NaN
2024-05-02T22:03:23.877527-06:00,7.47511E+17,1.23579E+18,1.06211E+18,NaN
2024-05-02T22:15:05.219261-06:00,7.47511E+17,1.2358E+18,1.01928E+18,NaN
2024-05-02T22:19:56.885105-06:00,7.47511E+17,1.2358E+18,4.39102E+17,NaN
2024-05-02T22:27:26.536288-06:00,7.47511E+17,1.23581E+18,7.50778E+17,5
2024-05-02T22:45:28.433263-06:00,7.47511E+17,1.2358E+18,8.98301E+17,NaN
2024-05-02T23:06:37.287258-06:00,1.2353E+18,1.23581E+18,7.06359E+17,NaN
2024-05-02T23:34:50.001494-06:00,1.2353E+18,1.23582E+18,5.34173E+17,NaN
2024-05-02T23:42:39.185890-06:00,7.47511E+17,1.23582E+18,8.34549E+17,NaN
2024-05-02T23:52:41.672316-06:00,1.2353E+18,1.23582E+18,5.42532E+17,NaN
2024-05-03T00:47:33.575454-06:00,7.47511E+17,1.23583E+18,8.34549E+17,NaN
2024-05-03T01:04:42.248065-06:00,1.2353E+18,1.23584E+18,5.84483E+17,NaN
2024-05-03T02:04:09.031925-06:00,7.47511E+17,1.23585E+18,8.34549E+17,NaN
2024-05-03T09:23:22.590580-06:00,7.47511E+17,1.23596E+18,9.34238E+17,NaN
2024-05-03T09:27:28.898448-06:00,1.05849E+18,1.23596E+18,9.11012E+17,NaN
2024-05-03T10:34:03.314858-06:00,7.47511E+17,1.23598E+18,9.34238E+17,NaN
2024-05-03T10:57:05.986245-06:00,1.2353E+18,1.23599E+18,4.2649E+17,NaN
2024-05-03T11:16:21.915514-06:00,7.47511E+17,1.23599E+18,8.98301E+17,NaN
2024-05-03T11:25:21.691555-06:00,1.2353E+18,1.23599E+18,7.06359E+17,NaN
2024-05-03T11:51:23.310240-06:00,7.47511E+17,1.236E+18,7.04006E+17,NaN
2024-05-03T12:08:32.652458-06:00,1.2353E+18,1.23601E+18,1.14873E+18,NaN
2024-05-03T12:49:56.294174-06:00,7.47511E+17,1.23601E+18,7.04006E+17,NaN
2024-05-03T13:03:32.794360-06:00,7.47511E+17,1.23602E+18,1.01928E+18,NaN
2024-05-03T13:40:39.785314-06:00,7.47511E+17,1.23603E+18,4.39102E+17,5
2024-05-03T14:03:43.632497-06:00,7.47511E+17,1.23603E+18,1.06211E+18,NaN
2024-05-03T14:38:27.625760-06:00,7.47511E+17,1.23604E+18,6.51541E+17,NaN
2024-05-03T15:32:30.175726-06:00,7.47511E+17,1.23605E+18,6.51541E+17,NaN
2024-05-03T16:44:00.952151-06:00,7.47511E+17,1.23608E+18,6.51541E+17,NaN
2024-05-03T16:49:45.249530-06:00,7.47511E+17,1.23607E+18,7.04006E+17,NaN
2024-05-03T17:17:34.192381-06:00,7.47511E+17,1.23608E+18,1.01928E+18,NaN
2024-05-03T17:47:59.750373-06:00,7.47511E+17,1.23609E+18,6.51541E+17,NaN
2024-05-03T18:07:53.000881-06:00,7.47511E+17,1.2361E+18,5.93865E+17,5
2024-05-03T18:09:43.652343-06:00,7.47511E+17,1.2361E+18,7.04006E+17,NaN
2024-05-03T18:31:25.442605-06:00,7.47511E+17,1.23611E+18,5.93865E+17,5
2024-05-03T19:27:46.665107-06:00,7.47511E+17,1.23611E+18,7.04006E+17,NaN
2024-05-03T19:33:21.709720-06:00,7.47511E+17,1.23612E+18,5.93865E+17,NaN
2024-05-03T19:38:09.677915-06:00,7.47511E+17,1.23612E+18,7.04006E+17,NaN
2024-05-03T20:46:18.336576-06:00,7.47511E+17,1.23612E+18,5.93865E+17,5
2024-05-03T21:56:09.877933-06:00,7.47511E+17,1.23615E+18,5.93865E+17,NaN
2024-05-03T23:15:02.565335-06:00,7.47511E+17,1.23617E+18,1.01928E+18,NaN
2024-05-03T23:19:30.995821-06:00,7.47511E+17,1.23618E+18,6.51541E+17,NaN
2024-05-03T23:33:20.196754-06:00,7.47511E+17,1.23618E+18,1.01928E+18,NaN
2024-05-03T23:49:56.329233-06:00,7.47511E+17,1.23618E+18,1.01928E+18,NaN
2024-05-04T00:19:08.195873-06:00,7.47511E+17,1.23619E+18,1.01928E+18,NaN
2024-05-04T12:18:15.326885-06:00,7.47511E+17,1.23637E+18,1.14865E+18,NaN
2024-05-04T14:15:36.281851-06:00,7.47511E+17,1.2364E+18,4.39102E+17,5
2024-05-04T15:37:29.004709-06:00,7.47511E+17,1.23642E+18,4.39102E+17,NaN
2024-05-04T16:58:25.520285-06:00,7.47511E+17,1.23644E+18,4.39102E+17,NaN
2024-05-04T17:44:53.361889-06:00,7.47511E+17,1.23645E+18,4.39102E+17,NaN
2024-05-04T22:35:07.455499-06:00,7.47511E+17,1.23653E+18,1.97142E+17,5
2024-05-04T22:40:35.680970-06:00,1.2353E+18,1.23653E+18,1.14873E+18,NaN
2024-05-04T22:51:27.747078-06:00,7.47511E+17,1.23654E+18,1.03778E+18,5
2024-05-05T11:09:06.967910-06:00,7.47511E+17,1.23672E+18,8.98301E+17,NaN
2024-05-05T11:24:03.582259-06:00,7.47511E+17,1.23672E+18,8.98301E+17,NaN
2024-05-05T14:04:48.780520-06:00,7.47511E+17,1.23676E+18,6.51541E+17,NaN
2024-05-05T16:21:48.483441-06:00,7.47511E+17,1.23679E+18,7.04006E+17,NaN
2024-05-05T20:43:43.343056-06:00,7.47511E+17,1.23685E+18,1.14866E+18,NaN
2024-05-05T21:26:40.444289-06:00,7.47511E+17,1.23687E+18,1.14866E+18,NaN
2024-05-06T09:03:55.987147-06:00,7.47511E+17,1.23705E+18,8.98301E+17,NaN
2024-05-06T12:21:32.389495-06:00,1.2353E+18,1.2371E+18,1.14873E+18,NaN
2024-05-06T14:13:49.370558-06:00,7.47511E+17,1.23711E+18,1.14865E+18,NaN
2024-05-06T14:16:02.251563-06:00,7.47511E+17,1.23713E+18,1.97142E+17,NaN
